date,cap_price,equal_price,cap_ret_1m,equal_ret_1m,breadth_signal
2021-01-28,3787.3798828125,118.58438873291016,,,WEAK
2021-01-29,3714.239990234375,116.475830078125,,,WEAK
2021-02-01,3773.860107421875,118.0227279663086,,,WEAK
2021-02-02,3826.31005859375,119.57878112792969,,,WEAK
2021-02-03,3830.169921875,119.89183807373047,,,WEAK
2021-02-04,3871.739990234375,121.42030334472656,,,WEAK
2021-02-05,3886.830078125,122.04644775390625,,,WEAK
2021-02-08,3915.590087890625,123.4736099243164,,,WEAK
2021-02-09,3911.22998046875,123.42756652832031,,,WEAK
2021-02-10,3909.8798828125,123.8050537109375,,,WEAK
2021-02-11,3916.3798828125,123.84190368652344,,,WEAK
2021-02-12,3934.830078125,124.58772277832031,,,WEAK
2021-02-16,3932.590087890625,124.67976379394531,,,WEAK
2021-02-17,3931.330078125,124.6153335571289,,,WEAK
2021-02-18,3913.969970703125,123.91554260253906,,,WEAK
2021-02-19,3906.7099609375,124.85474395751953,,,WEAK
2021-02-22,3876.5,125.0665054321289,,,WEAK
2021-02-23,3881.3701171875,125.39798736572266,,,WEAK
2021-02-24,3925.429931640625,127.3775863647461,,,WEAK
2021-02-25,3829.340087890625,124.41278076171875,,,WEAK
2021-02-26,3811.14990234375,123.56568145751953,0.0062761117888174844,0.04200631109908426,HEALTHY
2021-03-01,3901.820068359375,126.36479949951172,0.05050295043351882,0.08490147195992326,HEALTHY
2021-03-02,3870.2900390625,125.73863220214844,0.025552068411592854,0.06537642680181444,HEALTHY
2021-03-03,3819.719970703125,125.0941390991211,-0.0017223089058933105,0.04612321616901971,WEAK
2021-03-04,3768.469970703125,123.39070892333984,-0.016108933136227743,0.029183561665454327,WEAK
2021-03-05,3841.93994140625,126.20824432373047,-0.007696810452997638,0.03943278716254217,WEAK
2021-03-08,3821.35009765625,127.03694915771484,-0.01684662801115744,0.04089018153048918,WEAK
2021-03-09,3875.43994140625,127.22107696533203,-0.010253919737038708,0.030350348089058343,WEAK
2021-03-10,3898.81005859375,128.52853393554688,-0.0031754516960190715,0.04132761870547097,WEAK
2021-03-11,3939.340087890625,129.39405822753906,0.007534810777085399,0.045143589450321375,HEALTHY
2021-03-12,3943.340087890625,130.37925720214844,0.006883960668995215,0.052787895865786805,HEALTHY
2021-03-15,3968.93994140625,131.48422241210938,0.008668700453134726,0.05535456849195364,HEALTHY
2021-03-16,3962.7099609375,130.26876831054688,0.007659042100426783,0.04482687764662718,HEALTHY
2021-03-17,3974.1201171875,130.94093322753906,0.010884366922176092,0.050761005807605786,HEALTHY
2021-03-18,3915.4599609375,129.66110229492188,0.00038068514718503366,0.04636673956883497,HEALTHY
2021-03-19,3913.10009765625,129.4216766357422,0.0016356823983976199,0.036577966791365935,HEALTHY
2021-03-22,3940.590087890625,129.59371948242188,0.01653297765784223,0.03619845325213622,HEALTHY
2021-03-23,3910.52001953125,127.72522735595703,0.007510209401228707,0.01855883048144147,HEALTHY
2021-03-24,3889.139892578125,127.5587158203125,-0.009244857173474674,0.0014219884418891215,WEAK
2021-03-25,3909.52001953125,129.09420776367188,0.0209383156889551,0.03762818396382617,HEALTHY
2021-03-26,3974.5400390625,131.5084991455078,0.04287161116865801,0.06428012692762852,HEALTHY
2021-03-29,3971.090087890625,130.8240203857422,0.017753258304495922,0.035288473561402744,HEALTHY
2021-03-30,3958.550048828125,131.07374572753906,0.022804494979659085,0.042430185790580444,HEALTHY
2021-03-31,3972.889892578125,131.0367889404297,0.04009977774543638,0.04750542178958361,HEALTHY
2021-04-01,4019.8701171875,132.35025024414062,0.06671146338933642,0.07261115037735277,HEALTHY
2021-04-05,4077.909912109375,133.55279541015625,0.06141948450572432,0.05819390900951471,HEALTHY
2021-04-06,4073.93994140625,133.72854614257812,0.06609963423788923,0.05267441503617776,HEALTHY
2021-04-07,4079.949951171875,133.22901916503906,0.05277078547407865,0.04722442493820589,HEALTHY
2021-04-08,4097.169921875,133.478759765625,0.05087702665689631,0.03851460588946343,HEALTHY
2021-04-09,4128.7998046875,134.24652099609375,0.04809427786630227,0.037501434262318556,HEALTHY
2021-04-12,4127.990234375,134.47775268554688,0.04682582338038932,0.031435180498412096,HEALTHY
2021-04-13,4141.58984375,134.24652099609375,0.04350025570872651,0.02100859352787232,HEALTHY
2021-04-14,4124.66015625,134.4592742919922,0.04086854624964431,0.03216815538975237,HEALTHY
2021-04-15,4170.419921875,135.5137939453125,0.0493945323490681,0.03492308023975266,HEALTHY
2021-04-16,4185.47021484375,136.11505126953125,0.0689600344787078,0.04977552141990493,HEALTHY
2021-04-19,4163.259765625,135.476806640625,0.06392876791436608,0.04678605750043707,HEALTHY
2021-04-20,4134.93994140625,134.46853637695312,0.04931998740819532,0.03761615079805214,HEALTHY
2021-04-21,4173.419921875,136.24453735351562,0.06722888542462013,0.06670029229085772,HEALTHY
2021-04-22,4134.97998046875,135.38430786132812,0.06321194266109487,0.06134894029537952,HEALTHY
2021-04-23,4180.169921875,136.84584045410156,0.06922842215710179,0.06004632449985925,HEALTHY
